word,phonetic,audio_file,SesKelime Number
Ani,Ani,https://sozluk.rtuk.gov.tr/Home/SesKelime/334,334
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/335,335
animasyon,Animasyon,https://sozluk.rtuk.gov.tr/Home/SesKelime/336,336
animatör,Animatör,https://sozluk.rtuk.gov.tr/Home/SesKelime/337,337
anjiyo,Anjiyo,https://sozluk.rtuk.gov.tr/Home/SesKelime/338,338
Anka,Anka:,https://sozluk.rtuk.gov.tr/Home/SesKelime/339,339
Ankara,Ankara,https://sozluk.rtuk.gov.tr/Home/SesKelime/340,340
ankastre,Ankastré,https://sozluk.rtuk.gov.tr/Home/SesKelime/341,341
ankebut,Ankébu:t,https://sozluk.rtuk.gov.tr/Home/SesKelime/342,342
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/343,343
anketör,Ankétör,https://sozluk.rtuk.gov.tr/Home/SesKelime/344,344
anofel,Anofel,https://sozluk.rtuk.gov.tr/Home/SesKelime/345,345
anomali,Anomali,https://sozluk.rtuk.gov.tr/Home/SesKelime/346,346
anten,Anten,https://sozluk.rtuk.gov.tr/Home/SesKelime/347,347
antet,Antét,https://sozluk.rtuk.gov.tr/Home/SesKelime/348,348
antifriz,Antifiriz,https://sozluk.rtuk.gov.tr/Home/SesKelime/349,349
antikite,Antikité,https://sozluk.rtuk.gov.tr/Home/SesKelime/350,350
antilop,Antilôp,https://sozluk.rtuk.gov.tr/Home/SesKelime/351,351
antioksidan,Antioksidan,https://sozluk.rtuk.gov.tr/Home/SesKelime/352,352
antipati,Antipati,https://sozluk.rtuk.gov.tr/Home/SesKelime/353,353
antipatik,Antipatik,https://sozluk.rtuk.gov.tr/Home/SesKelime/354,354
antisemitizm,Antisémitizm,https://sozluk.rtuk.gov.tr/Home/SesKelime/355,355
antiseptik,Antiséptik,https://sozluk.rtuk.gov.tr/Home/SesKelime/356,356
antitez,Antitéz,https://sozluk.rtuk.gov.tr/Home/SesKelime/357,357
antoloji,Antolôji,https://sozluk.rtuk.gov.tr/Home/SesKelime/358,358
antrenman,Antrénman,https://sozluk.rtuk.gov.tr/Home/SesKelime/359,359
antrikot,Antirikot,https://sozluk.rtuk.gov.tr/Home/SesKelime/360,360
antropoloji,Antropolôji,https://sozluk.rtuk.gov.tr/Home/SesKelime/361,361
antrparantez,Antrparantéz,https://sozluk.rtuk.gov.tr/Home/SesKelime/362,362
apandis,Apandis,https://sozluk.rtuk.gov.tr/Home/SesKelime/363,363
apandisit,Apandisit,https://sozluk.rtuk.gov.tr/Home/SesKelime/364,364
aparat,Aparat,https://sozluk.rtuk.gov.tr/Home/SesKelime/365,365
aparkat,Aparkat,https://sozluk.rtuk.gov.tr/Home/SesKelime/366,366
apartman,Apartman,https://sozluk.rtuk.gov.tr/Home/SesKelime/367,367
aperitif,Apéritif,https://sozluk.rtuk.gov.tr/Home/SesKelime/368,368
aplikasyon,Aplikasyon,https://sozluk.rtuk.gov.tr/Home/SesKelime/369,369
apolitik,Apolitik,https://sozluk.rtuk.gov.tr/Home/SesKelime/370,370
apostrof,Apostrof,https://sozluk.rtuk.gov.tr/Home/SesKelime/371,371
apse,Apsé,https://sozluk.rtuk.gov.tr/Home/SesKelime/372,372
aptal,Aptal,https://sozluk.rtuk.gov.tr/Home/SesKelime/373,373
ar,a:r,https://sozluk.rtuk.gov.tr/Home/SesKelime/374,374
arabesk,arabesk,https://sozluk.rtuk.gov.tr/Home/SesKelime/375,375
Arabi,Arabi:,https://sozluk.rtuk.gov.tr/Home/SesKelime/376,376
Arabistan,Arabistan,https://sozluk.rtuk.gov.tr/Home/SesKelime/377,377
araf,A:ra:f,https://sozluk.rtuk.gov.tr/Home/SesKelime/378,378
Arafat,Arafat,https://sozluk.rtuk.gov.tr/Home/SesKelime/379,379
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/380,380
aranjman,Aranjman,https://sozluk.rtuk.gov.tr/Home/SesKelime/381,381
aranjör,Aranjör,https://sozluk.rtuk.gov.tr/Home/SesKelime/382,382
Aras,Aras,https://sozluk.rtuk.gov.tr/Home/SesKelime/383,383
Arasat,Arasat,https://sozluk.rtuk.gov.tr/Home/SesKelime/384,384
arasta,Arasta,https://sozluk.rtuk.gov.tr/Home/SesKelime/385,385
âraz,a:ra:z,https://sozluk.rtuk.gov.tr/Home/SesKelime/386,386
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/387,387
arazi,Ara:zi:,https://sozluk.rtuk.gov.tr/Home/SesKelime/388,388
arbede,Arbédé,https://sozluk.rtuk.gov.tr/Home/SesKelime/389,389
arboretum,Arborétum,https://sozluk.rtuk.gov.tr/Home/SesKelime/390,390
arda,Arda,https://sozluk.rtuk.gov.tr/Home/SesKelime/391,391
ardışık,Ardışık,https://sozluk.rtuk.gov.tr/Home/SesKelime/392,392
ardiye,Ardiyé,https://sozluk.rtuk.gov.tr/Home/SesKelime/393,393
arız,a:rız,https://sozluk.rtuk.gov.tr/Home/SesKelime/394,394
arıza,A:rıza,https://sozluk.rtuk.gov.tr/Home/SesKelime/395,395
arızi,A:rızi:,https://sozluk.rtuk.gov.tr/Home/SesKelime/396,396
Ari,A:ri:,https://sozluk.rtuk.gov.tr/Home/SesKelime/397,397
Arif,A:rif,https://sozluk.rtuk.gov.tr/Home/SesKelime/398,398
arifane,A:rifa:né,https://sozluk.rtuk.gov.tr/Home/SesKelime/399,399
arife,arife,https://sozluk.rtuk.gov.tr/Home/SesKelime/400,400
Aristo,Aristo,https://sozluk.rtuk.gov.tr/Home/SesKelime/401,401
aristokrat,Aristokrat,https://sozluk.rtuk.gov.tr/Home/SesKelime/402,402
aritmetik,Aritmétik,https://sozluk.rtuk.gov.tr/Home/SesKelime/403,403
aritmi,Aritmi,https://sozluk.rtuk.gov.tr/Home/SesKelime/404,404
ariyet,A:riyét,https://sozluk.rtuk.gov.tr/Home/SesKelime/405,405
ariza,ari:za,https://sozluk.rtuk.gov.tr/Home/SesKelime/406,406
arkaik,Arka⁓ik,https://sozluk.rtuk.gov.tr/Home/SesKelime/407,407
arkeoloji,Arké⁓olôji,https://sozluk.rtuk.gov.tr/Home/SesKelime/408,408
arketip,Arkétip,https://sozluk.rtuk.gov.tr/Home/SesKelime/409,409
arktik,Arktik,https://sozluk.rtuk.gov.tr/Home/SesKelime/410,410
armoni,Armoni,https://sozluk.rtuk.gov.tr/Home/SesKelime/411,411
arter,Arter,https://sozluk.rtuk.gov.tr/Home/SesKelime/412,412
artezyen,Artézyen,https://sozluk.rtuk.gov.tr/Home/SesKelime/413,413
artırmak,Artırmak,https://sozluk.rtuk.gov.tr/Home/SesKelime/414,414
arş,arş,https://sozluk.rtuk.gov.tr/Home/SesKelime/415,415
arşıâlâ,Arşıâ:lâ:,https://sozluk.rtuk.gov.tr/Home/SesKelime/416,416
artist,Artist,https://sozluk.rtuk.gov.tr/Home/SesKelime/417,417
aruz,Aruz,https://sozluk.rtuk.gov.tr/Home/SesKelime/418,418
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/419,419
arz,arz,https://sozluk.rtuk.gov.tr/Home/SesKelime/420,420
Arz etmek,Arz‿étmék,https://sozluk.rtuk.gov.tr/Home/SesKelime/421,421
arzıendam,Arzıénda:m,https://sozluk.rtuk.gov.tr/Home/SesKelime/422,422
arzıhürmet,Arzıhürmét,https://sozluk.rtuk.gov.tr/Home/SesKelime/423,423
arziyat,Arziya:t,https://sozluk.rtuk.gov.tr/Home/SesKelime/424,424
arzuhâl,Arzuhâ:l,https://sozluk.rtuk.gov.tr/Home/SesKelime/425,425
arzu,arzu,https://sozluk.rtuk.gov.tr/Home/SesKelime/426,426
asa,asa:,https://sozluk.rtuk.gov.tr/Home/SesKelime/427,427
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/428,428
asap,A:sa:p,https://sozluk.rtuk.gov.tr/Home/SesKelime/429,429
asabi,Asabi:,https://sozluk.rtuk.gov.tr/Home/SesKelime/430,430
asabiye,Asabiyé,https://sozluk.rtuk.gov.tr/Home/SesKelime/431,431
asabiyet,Asabiyét,https://sozluk.rtuk.gov.tr/Home/SesKelime/432,432
Asaf,A:saf,https://sozluk.rtuk.gov.tr/Home/SesKelime/433,433
asakir,Asa:kir,https://sozluk.rtuk.gov.tr/Home/SesKelime/434,434
Asakir-i,Asa:kir-i Mansu:ré⁓i Muhammédiyé,https://sozluk.rtuk.gov.tr/Home/SesKelime/435,435
asalak,Asalak,https://sozluk.rtuk.gov.tr/Home/SesKelime/436,436
asalet,Asa:lét,https://sozluk.rtuk.gov.tr/Home/SesKelime/437,437
asaleten,Asa:léten,https://sozluk.rtuk.gov.tr/Home/SesKelime/438,438
asan,A:sa:n,https://sozluk.rtuk.gov.tr/Home/SesKelime/439,439
asansör,Asansör,https://sozluk.rtuk.gov.tr/Home/SesKelime/440,440
asar,a:sa:r,https://sozluk.rtuk.gov.tr/Home/SesKelime/441,441
asarıatika,A:sa:rıati:ka,https://sozluk.rtuk.gov.tr/Home/SesKelime/442,442
asayiş,A:sa:yiş,https://sozluk.rtuk.gov.tr/Home/SesKelime/443,443
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/444,444
ases,Asés,https://sozluk.rtuk.gov.tr/Home/SesKelime/445,445
asesbaşı,Asésbaşı,https://sozluk.rtuk.gov.tr/Home/SesKelime/446,446
asfalt,Asfalt,https://sozluk.rtuk.gov.tr/Home/SesKelime/447,447
asgari,Asgari:,https://sozluk.rtuk.gov.tr/Home/SesKelime/448,448
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/449,449
asgari ücret,Asgari: ücrét,https://sozluk.rtuk.gov.tr/Home/SesKelime/450,450
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/451,451
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/452,452
ashap,ashap,https://sozluk.rtuk.gov.tr/Home/SesKelime/453,453
Asım,Asım,https://sozluk.rtuk.gov.tr/Home/SesKelime/454,454
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/455,455
asır,asır,https://sozluk.rtuk.gov.tr/Home/SesKelime/456,456
asi,A:si:,https://sozluk.rtuk.gov.tr/Home/SesKelime/457,457
asil,Asil,https://sozluk.rtuk.gov.tr/Home/SesKelime/458,458
asilane,Asilâ:né,https://sozluk.rtuk.gov.tr/Home/SesKelime/459,459
asilzade,Asilza:dé,https://sozluk.rtuk.gov.tr/Home/SesKelime/460,460
asilzadegân,Asilza:dégâ:n,https://sozluk.rtuk.gov.tr/Home/SesKelime/461,461
asimilasyon,Asimilâsyon,https://sozluk.rtuk.gov.tr/Home/SesKelime/462,462
asitan,a:sita:n,https://sozluk.rtuk.gov.tr/Home/SesKelime/463,463
Asitane,A:sita:né,https://sozluk.rtuk.gov.tr/Home/SesKelime/464,464
asker,Asker,https://sozluk.rtuk.gov.tr/Home/SesKelime/465,465
askerî,Askéri:,https://sozluk.rtuk.gov.tr/Home/SesKelime/466,466
askeriye,Askériyé,https://sozluk.rtuk.gov.tr/Home/SesKelime/467,467
asla,Asla:,https://sozluk.rtuk.gov.tr/Home/SesKelime/468,468
aslan,Aslan,https://sozluk.rtuk.gov.tr/Home/SesKelime/469,469
aslanağzı,Aslana:zı,https://sozluk.rtuk.gov.tr/Home/SesKelime/470,470
Aslanapa,Aslanapa,https://sozluk.rtuk.gov.tr/Home/SesKelime/471,471
aslanhane,Aslanha:né,https://sozluk.rtuk.gov.tr/Home/SesKelime/472,472
asla ve kat’a,Asla: ve kât’a:,https://sozluk.rtuk.gov.tr/Home/SesKelime/473,473
aslen,Aslen,https://sozluk.rtuk.gov.tr/Home/SesKelime/474,474
asli,Asli:,https://sozluk.rtuk.gov.tr/Home/SesKelime/475,475
asliye,Asliyé,https://sozluk.rtuk.gov.tr/Home/SesKelime/476,476
asonans,Asonans,https://sozluk.rtuk.gov.tr/Home/SesKelime/477,477
asosyal,Asosyâl,https://sozluk.rtuk.gov.tr/Home/SesKelime/478,478
asparagas,Asparagas,https://sozluk.rtuk.gov.tr/Home/SesKelime/479,479
aspiratör,Aspiratör,https://sozluk.rtuk.gov.tr/Home/SesKelime/480,480
astigmat,Astigmat,https://sozluk.rtuk.gov.tr/Home/SesKelime/481,481
astroloji,Astrolôji,https://sozluk.rtuk.gov.tr/Home/SesKelime/482,482
astronomik,astronomik,https://sozluk.rtuk.gov.tr/Home/SesKelime/483,483
astronot,Astronot,https://sozluk.rtuk.gov.tr/Home/SesKelime/484,484
Asr,Asr,https://sozluk.rtuk.gov.tr/Home/SesKelime/485,485
Asrısaadet,Asrısaa:dét,https://sozluk.rtuk.gov.tr/Home/SesKelime/486,486
asri,Asri:,https://sozluk.rtuk.gov.tr/Home/SesKelime/487,487
asude,a:su:dé,https://sozluk.rtuk.gov.tr/Home/SesKelime/488,488
Asuman,a:suma:n,https://sozluk.rtuk.gov.tr/Home/SesKelime/489,489
Asur,A:sur,https://sozluk.rtuk.gov.tr/Home/SesKelime/490,490
Asurca,A:surca,https://sozluk.rtuk.gov.tr/Home/SesKelime/491,491
Asuri,A:su:ri:,https://sozluk.rtuk.gov.tr/Home/SesKelime/492,492
aşar,A:şa:r,https://sozluk.rtuk.gov.tr/Home/SesKelime/493,493
aşermek,Aşermék,https://sozluk.rtuk.gov.tr/Home/SesKelime/494,494
aşhane,Aşha:né,https://sozluk.rtuk.gov.tr/Home/SesKelime/495,495
aşık,aşık,https://sozluk.rtuk.gov.tr/Home/SesKelime/496,496
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/497,497
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/498,498
âşıkane,Â:şıka:né,https://sozluk.rtuk.gov.tr/Home/SesKelime/499,499
aşikâr,A:şikâ:r,https://sozluk.rtuk.gov.tr/Home/SesKelime/500,500
aşikâre,A:şikâ:ré,https://sozluk.rtuk.gov.tr/Home/SesKelime/501,501
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/502,502
aşina,A:şina:,https://sozluk.rtuk.gov.tr/Home/SesKelime/503,503
aşiran,Aşi:ran,https://sozluk.rtuk.gov.tr/Home/SesKelime/504,504
aşiret,Aşi:rét,https://sozluk.rtuk.gov.tr/Home/SesKelime/505,505
Aşiyan,a:şiyan,https://sozluk.rtuk.gov.tr/Home/SesKelime/506,506
Aşk,aşk,https://sozluk.rtuk.gov.tr/Home/SesKelime/507,507
aşkın,aşkın,https://sozluk.rtuk.gov.tr/Home/SesKelime/508,508
aşure,Aşu:ré,https://sozluk.rtuk.gov.tr/Home/SesKelime/509,509
aşüfte,A:şüfté,https://sozluk.rtuk.gov.tr/Home/SesKelime/510,510
atalet,Ata:lét,https://sozluk.rtuk.gov.tr/Home/SesKelime/511,511
ata,ata,https://sozluk.rtuk.gov.tr/Home/SesKelime/512,512
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/513,513
ataş,Ataş,https://sozluk.rtuk.gov.tr/Home/SesKelime/514,514
ataşe,Ataşé,https://sozluk.rtuk.gov.tr/Home/SesKelime/515,515
ateist,Atéist,https://sozluk.rtuk.gov.tr/Home/SesKelime/516,516
ateş,atéş,https://sozluk.rtuk.gov.tr/Home/SesKelime/517,517
ateşbaz,a:teşba:z,https://sozluk.rtuk.gov.tr/Home/SesKelime/518,518
ateşgede,Atéşgédé,https://sozluk.rtuk.gov.tr/Home/SesKelime/519,519
ateşin,ateşi:n,https://sozluk.rtuk.gov.tr/Home/SesKelime/520,520
ateş-i,A:téşi aşk,https://sozluk.rtuk.gov.tr/Home/SesKelime/521,521
ateşpare,Atéşpa:ré,https://sozluk.rtuk.gov.tr/Home/SesKelime/522,522
ateşperest,Atéşpérést,https://sozluk.rtuk.gov.tr/Home/SesKelime/523,523
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/524,524
atfen,Atfen,https://sozluk.rtuk.gov.tr/Home/SesKelime/525,525
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/526,526
Atıf,atıf,https://sozluk.rtuk.gov.tr/Home/SesKelime/527,527
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/528,528
Atıfet,a:tıfet,https://sozluk.rtuk.gov.tr/Home/SesKelime/529,529
atıl,a:tıl,https://sozluk.rtuk.gov.tr/Home/SesKelime/530,530
ati,A:ti:,https://sozluk.rtuk.gov.tr/Home/SesKelime/531,531
atik,atik,https://sozluk.rtuk.gov.tr/Home/SesKelime/532,532
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/533,533
atika,Ati:ka,https://sozluk.rtuk.gov.tr/Home/SesKelime/534,534
atletizm,Atlétizm,https://sozluk.rtuk.gov.tr/Home/SesKelime/535,535
atmosfer,Atmosfer,https://sozluk.rtuk.gov.tr/Home/SesKelime/536,536
atölye,Atölyé,https://sozluk.rtuk.gov.tr/Home/SesKelime/537,537
atraksiyon,Atraksiyon,https://sozluk.rtuk.gov.tr/Home/SesKelime/538,538
attar,Atta:r,https://sozluk.rtuk.gov.tr/Home/SesKelime/539,539
avadanlık,Avadanlık,https://sozluk.rtuk.gov.tr/Home/SesKelime/540,540
avam,avam,https://sozluk.rtuk.gov.tr/Home/SesKelime/541,541
avamil,Ava:mil,https://sozluk.rtuk.gov.tr/Home/SesKelime/542,542
aval,aval,https://sozluk.rtuk.gov.tr/Home/SesKelime/543,543
avantacı,Avantacı,https://sozluk.rtuk.gov.tr/Home/SesKelime/544,544
avare,a:va:ré,https://sozluk.rtuk.gov.tr/Home/SesKelime/545,545
avaz,avaz,https://sozluk.rtuk.gov.tr/Home/SesKelime/546,546
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/547,547
avaze,A:va:zé,https://sozluk.rtuk.gov.tr/Home/SesKelime/548,548
avdet,Avdét,https://sozluk.rtuk.gov.tr/Home/SesKelime/549,549
avane,Ava:né,https://sozluk.rtuk.gov.tr/Home/SesKelime/550,550
avize,Avi:zé,https://sozluk.rtuk.gov.tr/Home/SesKelime/551,551
Avni,Avni:,https://sozluk.rtuk.gov.tr/Home/SesKelime/552,552
avrat,Avrat,https://sozluk.rtuk.gov.tr/Home/SesKelime/553,553
avret,Avrét,https://sozluk.rtuk.gov.tr/Home/SesKelime/554,554
avurt,Avurt,https://sozluk.rtuk.gov.tr/Home/SesKelime/555,555
aya,aya,https://sozluk.rtuk.gov.tr/Home/SesKelime/556,556
ayakkabı,Ayakkabı,https://sozluk.rtuk.gov.tr/Home/SesKelime/557,557
ayal,Ayâl (Ayâ:li),https://sozluk.rtuk.gov.tr/Home/SesKelime/558,558
ayan,ayan,https://sozluk.rtuk.gov.tr/Home/SesKelime/559,559
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/560,560
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/561,561
ayar,ayar (aya:rı),https://sozluk.rtuk.gov.tr/Home/SesKelime/562,562
aydın,aydın,https://sozluk.rtuk.gov.tr/Home/SesKelime/563,563
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/564,564
ayet,A:yét,https://sozluk.rtuk.gov.tr/Home/SesKelime/565,565
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/566,566
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/567,567
ayin,A:yin,https://sozluk.rtuk.gov.tr/Home/SesKelime/568,568
ayine,A:yiné,https://sozluk.rtuk.gov.tr/Home/SesKelime/569,569
ayinicem,A:yinicém,https://sozluk.rtuk.gov.tr/Home/SesKelime/570,570
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/571,571
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/572,572
aynen,Aynen,https://sozluk.rtuk.gov.tr/Home/SesKelime/573,573
aynı,aynı,https://sozluk.rtuk.gov.tr/Home/SesKelime/574,574
ayni,Ayni:,https://sozluk.rtuk.gov.tr/Home/SesKelime/575,575
ayniyat,Ayniyat,https://sozluk.rtuk.gov.tr/Home/SesKelime/576,576
ayniyet,ayniyét,https://sozluk.rtuk.gov.tr/Home/SesKelime/577,577
ayrım,ayrım,https://sozluk.rtuk.gov.tr/Home/SesKelime/578,578
aysberg,Aysberg,https://sozluk.rtuk.gov.tr/Home/SesKelime/579,579
ayyar,Ayya:r,https://sozluk.rtuk.gov.tr/Home/SesKelime/580,580
ayyaş,Ayyaş,https://sozluk.rtuk.gov.tr/Home/SesKelime/581,581
ayyuk,ayyu:k,https://sozluk.rtuk.gov.tr/Home/SesKelime/582,582
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/583,583
aza,A:za:,https://sozluk.rtuk.gov.tr/Home/SesKelime/584,584
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/585,585
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/586,586
azade,A:za:dé,https://sozluk.rtuk.gov.tr/Home/SesKelime/587,587
Azap,azabı,https://sozluk.rtuk.gov.tr/Home/SesKelime/588,588
azat,a:za:t,https://sozluk.rtuk.gov.tr/Home/SesKelime/589,589
azamet,azamét,https://sozluk.rtuk.gov.tr/Home/SesKelime/590,590
azami,A:zami:,https://sozluk.rtuk.gov.tr/Home/SesKelime/591,591
azar,azar,https://sozluk.rtuk.gov.tr/Home/SesKelime/592,592
Azerbaycan,A:zerbaycan,https://sozluk.rtuk.gov.tr/Home/SesKelime/593,593
Azer,A:zer,https://sozluk.rtuk.gov.tr/Home/SesKelime/594,594
Azeri,A:zéri:,https://sozluk.rtuk.gov.tr/Home/SesKelime/595,595
azil,Azil,https://sozluk.rtuk.gov.tr/Home/SesKelime/596,596
azim,azim,https://sozluk.rtuk.gov.tr/Home/SesKelime/597,597
Azime,Azi:mé,https://sozluk.rtuk.gov.tr/Home/SesKelime/598,598
azimet,Azi:mét,https://sozluk.rtuk.gov.tr/Home/SesKelime/599,599
azimkâr,Azimkâ:r,https://sozluk.rtuk.gov.tr/Home/SesKelime/600,600
aziz,aziz,https://sozluk.rtuk.gov.tr/Home/SesKelime/601,601
azize,Azi:zé,https://sozluk.rtuk.gov.tr/Home/SesKelime/602,602
azletmek,Azlétmék,https://sozluk.rtuk.gov.tr/Home/SesKelime/603,603
Azrail,Azra:il,https://sozluk.rtuk.gov.tr/Home/SesKelime/604,604
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/605,605
bab,ba:b,https://sozluk.rtuk.gov.tr/Home/SesKelime/606,606
baba,baba,https://sozluk.rtuk.gov.tr/Home/SesKelime/607,607
babaçko,Babaçko,https://sozluk.rtuk.gov.tr/Home/SesKelime/608,608
Babai,Baba:i:,https://sozluk.rtuk.gov.tr/Home/SesKelime/609,609
babayani,Babaya:ni:,https://sozluk.rtuk.gov.tr/Home/SesKelime/610,610
babayiğit,Babayi:t,https://sozluk.rtuk.gov.tr/Home/SesKelime/611,611
babet,Ba:bét,https://sozluk.rtuk.gov.tr/Home/SesKelime/612,612
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/613,613
Babıali,ba:bıa:li:,https://sozluk.rtuk.gov.tr/Home/SesKelime/614,614
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/615,615
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/616,616
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/617,617
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/618,618
Babil,Ba:bil,https://sozluk.rtuk.gov.tr/Home/SesKelime/619,619
Babür,Ba:bür,https://sozluk.rtuk.gov.tr/Home/SesKelime/620,620
Babüsselam,Ba:büssélâ:m,https://sozluk.rtuk.gov.tr/Home/SesKelime/621,621
baç,Ba:ç,https://sozluk.rtuk.gov.tr/Home/SesKelime/622,622
baççı,Baççı,https://sozluk.rtuk.gov.tr/Home/SesKelime/623,623
bad,Bâ:d,https://sozluk.rtuk.gov.tr/Home/SesKelime/624,624
bade,Ba:dé,https://sozluk.rtuk.gov.tr/Home/SesKelime/625,625
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/626,626
badehu,Ba:déhu:,https://sozluk.rtuk.gov.tr/Home/SesKelime/627,627
bad-el,Ba:del mévt,https://sozluk.rtuk.gov.tr/Home/SesKelime/628,628
badem,Ba:dem,https://sozluk.rtuk.gov.tr/Home/SesKelime/629,629
badema,Ba:déma:,https://sozluk.rtuk.gov.tr/Home/SesKelime/630,630
badısaba,Ba:dısaba:,https://sozluk.rtuk.gov.tr/Home/SesKelime/631,631
badire,ba:diré,https://sozluk.rtuk.gov.tr/Home/SesKelime/632,632
baget,bagét,https://sozluk.rtuk.gov.tr/Home/SesKelime/633,633
bağ,ba:,https://sozluk.rtuk.gov.tr/Home/SesKelime/634,634
bağa,ba:a,https://sozluk.rtuk.gov.tr/Home/SesKelime/635,635
bağcık,Ba:cık,https://sozluk.rtuk.gov.tr/Home/SesKelime/636,636
bağban,Ba:ba:n,https://sozluk.rtuk.gov.tr/Home/SesKelime/637,637
bağdaş,Ba:daş,https://sozluk.rtuk.gov.tr/Home/SesKelime/638,638
bağdaşık,Ba:daşık,https://sozluk.rtuk.gov.tr/Home/SesKelime/639,639
Bağdadi,ba:da:di:,https://sozluk.rtuk.gov.tr/Home/SesKelime/640,640
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/641,641
bağıl,Ba⁓ıl ném,https://sozluk.rtuk.gov.tr/Home/SesKelime/642,642
bağımlı,Ba:mlı,https://sozluk.rtuk.gov.tr/Home/SesKelime/643,643
bağımsızlık,Ba:msızlık,https://sozluk.rtuk.gov.tr/Home/SesKelime/644,644
bağıntı,Ba⁓ıntı,https://sozluk.rtuk.gov.tr/Home/SesKelime/645,645
bağırmak,Ba:rmak,https://sozluk.rtuk.gov.tr/Home/SesKelime/646,646
bağırsak,Ba:rsak,https://sozluk.rtuk.gov.tr/Home/SesKelime/647,647
bağış,ba:ş,https://sozluk.rtuk.gov.tr/Home/SesKelime/648,648
bağışlamak,Ba:şlamak,https://sozluk.rtuk.gov.tr/Home/SesKelime/649,649
bağlaç,Ba:laç,https://sozluk.rtuk.gov.tr/Home/SesKelime/650,650
bağlama,ba:lama,https://sozluk.rtuk.gov.tr/Home/SesKelime/651,651
bağlantı,Ba:lantı,https://sozluk.rtuk.gov.tr/Home/SesKelime/652,652
bağnaz,Ba:naz,https://sozluk.rtuk.gov.tr/Home/SesKelime/653,653
baha,baha:,https://sozluk.rtuk.gov.tr/Home/SesKelime/654,654
Bahadır,Baha:dır,https://sozluk.rtuk.gov.tr/Home/SesKelime/655,655
Bahai,Baha:⁓i:,https://sozluk.rtuk.gov.tr/Home/SesKelime/656,656
bahane,Baha:né,https://sozluk.rtuk.gov.tr/Home/SesKelime/657,657
bahar,bahar,https://sozluk.rtuk.gov.tr/Home/SesKelime/658,658
baharat,Baharat,https://sozluk.rtuk.gov.tr/Home/SesKelime/659,659
Bahariye,Baha:riyé,https://sozluk.rtuk.gov.tr/Home/SesKelime/660,660
,,https://sozluk.rtuk.gov.tr/Home/SesKelime/661,661
bahçe,Bahçé,https://sozluk.rtuk.gov.tr/Home/SesKelime/662,662
bahçıvan,Bahçıvan,https://sozluk.rtuk.gov.tr/Home/SesKelime/663,663
bahir,bahir,https://sozluk.rtuk.gov.tr/Home/SesKelime/664,664
bahis,bahis,https://sozluk.rtuk.gov.tr/Home/SesKelime/665,665
bahname,Bahna:mé,https://sozluk.rtuk.gov.tr/Home/SesKelime/666,666
Bahreyn,Bahréyn,https://sozluk.rtuk.gov.tr/Home/SesKelime/667,667
Bahri,bahri:,https://sozluk.rtuk.gov.tr/Home/SesKelime/668,668
Bahriye,Bahriyé,https://sozluk.rtuk.gov.tr/Home/SesKelime/669,669
bahşetmek,Bahş‿étmek,https://sozluk.rtuk.gov.tr/Home/SesKelime/670,670
bahşiş,Bahşiş,https://sozluk.rtuk.gov.tr/Home/SesKelime/671,671
baht,baht,https://sozluk.rtuk.gov.tr/Home/SesKelime/672,672
bahtı,Bahtı kara,https://sozluk.rtuk.gov.tr/Home/SesKelime/673,673
